,SatName,Time,longitude,latitude,altitude,px,py,pz,TimeString
0,SUOMI100,2022-01-06 03:00:00,-69.57985515265219,-8.003765620159887,596.773648976479,0.010833283298066453,0.008015345910213306,0.06981660150916363,2022-01-06 03:00:00
1,SUOMI100,2022-01-06 03:00:05,-69.64243560539347,-7.694228815238179,596.6571580272592,0.010774006367893078,0.007637639932053409,0.06986912730347782,2022-01-06 03:00:05
2,SUOMI100,2022-01-06 03:00:10,-69.70495699473837,-7.384674295412272,596.5415348356046,0.010714409819117051,0.00725969177274029,0.06991959510774035,2022-01-06 03:00:10
3,SUOMI100,2022-01-06 03:00:15,-69.76742184672925,-7.075102436715624,596.4267851611874,0.01065449538924483,0.006881512616699838,0.06996800323072562,2022-01-06 03:00:15
4,SUOMI100,2022-01-06 03:00:20,-69.82983267301181,-6.765513615261404,596.3129146470659,0.01059426482572286,0.0065031136576240225,0.07001435004310867,2022-01-06 03:00:20
5,SUOMI100,2022-01-06 03:00:25,-69.8921919720587,-6.455908208917416,596.1999288198591,0.01053371988621153,0.006124506100147648,0.07005863397731274,2022-01-06 03:00:25
6,SUOMI100,2022-01-06 03:00:30,-69.95450223425061,-6.146286591922322,596.0878330872831,0.010472862337477955,0.005745701152892542,0.07010085352836025,2022-01-06 03:00:30
7,SUOMI100,2022-01-06 03:00:35,-70.01676593258141,-5.836649140295927,595.9766327397026,0.010411693956393691,0.0053667100347086945,0.07014100725314132,2022-01-06 03:00:35
8,SUOMI100,2022-01-06 03:00:40,-70.07898553428673,-5.526996233513288,595.8663329502663,0.010350216530220757,0.0049875439763574095,0.07017909377034305,2022-01-06 03:00:40
9,SUOMI100,2022-01-06 03:00:45,-70.14116349520683,-5.217328244966272,595.7569387710679,0.010288431854664676,0.004608214208460024,0.07021511176171037,2022-01-06 03:00:45
10,SUOMI100,2022-01-06 03:00:50,-70.20330226048411,-4.9076455536021975,595.6484551369115,0.010226341736126875,0.0042287319753763096,0.07024905997067017,2022-01-06 03:00:50
11,SUOMI100,2022-01-06 03:00:55,-70.26540426708655,-4.597948535630079,595.5408868619654,0.010163947989999745,0.003849108524675337,0.07028093720340498,2022-01-06 03:00:55
12,SUOMI100,2022-01-06 03:01:00,-70.3274719434657,-4.2882375682689595,595.4342386407108,0.010101252441356368,0.0034693551113542036,0.07031074232847205,2022-01-06 03:01:00
